2024-02-18 07:45:28,148 INFO    Thread-12 :1283580 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/Haea_dev/models/VariableEncoder/tb_logs/wandb/run-20240218_074525-kf4gpr8k/files/media/table/Custom Chart Tables/Atmospheric Loss/geopotential_table_0_ca24fc5158f92713e2b5.table.json
2024-02-18 07:45:28,148 INFO    Thread-12 :1283580 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/Haea_dev/models/VariableEncoder/tb_logs/wandb/run-20240218_074525-kf4gpr8k/files/media/table
2024-02-18 07:45:28,148 INFO    Thread-12 :1283580 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/Haea_dev/models/VariableEncoder/tb_logs/wandb/run-20240218_074525-kf4gpr8k/files/media/table/Custom Chart Tables/Atmospheric Loss
2024-02-18 07:45:28,148 INFO    Thread-12 :1283580 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/Haea_dev/models/VariableEncoder/tb_logs/wandb/run-20240218_074525-kf4gpr8k/files/media
2024-02-18 07:45:28,148 INFO    Thread-12 :1283580 [dir_watcher.py:_on_file_created():271] file/dir created: /workspace/Haea_dev/models/VariableEncoder/tb_logs/wandb/run-20240218_074525-kf4gpr8k/files/media/table/Custom Chart Tables
2024-02-18 07:45:28,456 DEBUG   HandlerThread:1283580 [handler.py:handle_request():146] handle_request: partial_history
2024-02-18 07:45:28,560 INFO    wandb-upload_0:1283580 [upload_job.py:push():131] Uploaded file /tmp/tmpjof45z8cwandb/ud6gkhg4-media/table/Custom Chart Tables/Atmospheric Loss/geopotential_table_0_ca24fc5158f92713e2b5.table.json
2024-02-18 07:45:28,714 DEBUG   HandlerThread:1283580 [handler.py:handle_request():146] handle_request: log_artifact
2024-02-18 07:45:28,752 DEBUG   HandlerThread:1283580 [handler.py:handle_request():146] handle_request: partial_history
2024-02-18 07:45:28,917 INFO    SenderThread:1283580 [sender.py:send_request_log_artifact():1470] logged artifact run-kf4gpr8k-CustomChartTablesAtmosphericLossgeopotential_table - {'id': 'QXJ0aWZhY3Q6NzI0OTQ3NjAz', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE0MDcyMTU2NA==', 'latestArtifact': None}}
2024-02-18 07:45:28,918 DEBUG   SenderThread:1283580 [sender.py:send():382] send: files
2024-02-18 07:45:28,918 INFO    SenderThread:1283580 [sender.py:_save_file():1403] saving file media/table/Custom Chart Tables/Atmospheric Loss/geopotential_table_0_ca24fc5158f92713e2b5.table.json with policy now
2024-02-18 07:45:28,918 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:28,918 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:28,919 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:28,919 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:28,919 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:28,919 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:28,919 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:28,919 DEBUG   SenderThread:1283580 [sender.py:send():382] send: metric
2024-02-18 07:45:28,919 DEBUG   SenderThread:1283580 [sender.py:send():382] send: history
2024-02-18 07:45:28,919 DEBUG   SenderThread:1283580 [sender.py:send_request():409] send_request: summary_record
